,username,GazeEventDuration
35218,P2,808
35219,P2,217
35220,P2,183
35221,P2,150
35222,P2,283
35223,P2,158
35224,P2,208
35225,P2,225
35226,P2,267
35227,P2,192
35228,P2,650
35229,P2,167
35230,P2,192
35231,P2,383
35232,P2,225
35233,P2,350
35234,P2,442
35235,P2,283
35236,P2,158
35237,P2,225
35238,P2,242
35239,P2,367
35240,P2,133
35241,P2,217
35242,P2,142
35243,P2,283
35244,P2,292
35245,P2,283
35246,P2,300
35247,P2,150
35248,P2,167
35249,P2,125
35250,P2,417
35251,P2,242
35252,P2,333
35253,P2,308
35254,P2,350
35255,P2,258
35256,P2,275
35257,P2,267
35258,P2,250
35259,P2,283
35260,P2,142
35261,P2,292
35262,P2,183
35263,P2,117
35264,P2,425
35265,P2,150
35266,P2,442
35267,P2,158
35268,P2,508
35269,P2,233
35270,P2,533
35271,P2,433
35272,P2,233
35273,P2,233
35274,P2,167
35275,P2,258
35276,P2,333
35277,P2,75
35278,P2,283
35279,P2,392
35280,P2,350
35281,P2,83
35282,P2,250
35283,P2,92
35284,P2,233
35285,P2,333
35286,P2,225
35287,P2,242
35288,P2,125
35289,P2,250
35290,P2,733
35291,P2,242
35292,P2,492
35293,P2,417
35294,P2,133
35295,P2,233
35296,P2,375
35297,P2,83
35298,P2,142
35299,P2,167
35300,P2,192
35301,P2,267
35302,P2,233
35303,P2,75
35304,P2,242
35305,P2,200
35306,P2,192
35307,P2,208
35308,P2,192
35309,P2,325
35310,P2,150
35311,P2,208
35312,P2,375
35313,P2,142
35314,P2,133
35315,P2,475
35316,P2,150
35317,P2,417
35318,P2,150
35319,P2,558
35320,P2,325
35321,P2,442
35322,P2,367
35323,P2,525
35324,P2,125
35325,P2,100
35326,P2,333
35327,P2,675
35328,P2,200
35329,P2,200
35330,P2,192
35331,P2,342
35332,P2,242
35333,P2,225
35334,P2,200
35335,P2,75
35336,P2,408
35337,P2,325
35338,P2,175
35339,P2,400
35340,P2,308
35341,P2,192
35342,P2,192
35343,P2,267
35344,P2,233
35345,P2,183
35346,P2,300
35347,P2,242
35348,P2,258
35349,P2,625
35350,P2,492
35351,P2,200
35352,P2,167
35353,P2,167
35354,P2,183
35355,P2,442
35356,P2,292
35357,P2,150
35358,P2,200
35359,P2,142
35360,P2,242
35361,P2,175
35362,P2,233
35363,P2,325
35364,P2,450
35365,P2,258
35366,P2,192
35367,P2,275
35368,P2,375
35369,P2,300
35370,P2,125
35371,P2,142
35372,P2,200
35373,P2,92
35374,P2,192
35375,P2,933
35376,P2,150
35377,P2,92
35378,P2,142
35379,P2,167
35380,P2,242
35381,P2,358
35382,P2,867
35383,P2,283
35384,P2,225
35385,P2,633
35386,P2,167
35387,P2,250
35388,P2,550
35389,P2,92
35390,P2,100
35391,P2,317
35392,P2,158
35393,P2,450
35394,P2,275
35395,P2,183
35396,P2,425
35397,P2,508
35398,P2,325
35399,P2,108
35400,P2,450
35401,P2,467
35402,P2,683
35403,P2,258
35404,P2,158
35405,P2,450
35406,P2,500
35407,P2,75
35408,P2,525
35409,P2,200
35410,P2,150
35411,P2,217
35412,P2,508
35413,P2,383
35414,P2,225
35415,P2,258
35416,P2,133
35417,P2,100
35418,P2,192
35419,P2,250
35420,P2,217
35421,P2,500
35422,P2,350
35423,P2,108
35424,P2,258
35425,P2,383
35426,P2,408
35427,P2,225
35428,P2,158
35429,P2,408
35430,P2,75
35431,P2,392
35432,P2,700
35433,P2,375
35434,P2,258
35435,P2,467
35436,P2,375
35437,P2,242
35438,P2,150
35439,P2,267
35440,P2,225
35441,P2,383
35442,P2,225
35443,P2,417
35444,P2,383
35445,P2,167
35446,P2,208
35447,P2,342
35448,P2,225
35449,P2,233
35450,P2,250
35451,P2,150
35452,P2,125
35453,P2,667
35454,P2,333
35455,P2,325
35456,P2,183
35457,P2,100
35458,P2,100
35459,P2,325
35460,P2,225
35461,P2,100
35462,P2,208
35463,P2,375
35464,P2,258
35465,P2,233
35466,P2,583
35467,P2,325
35468,P2,217
35469,P2,350
35470,P2,275
35471,P2,150
35472,P2,233
35473,P2,400
35474,P2,242
35475,P2,208
35476,P2,442
35477,P2,258
35478,P2,192
35479,P2,183
35480,P2,358
35481,P2,292
35482,P2,200
35483,P2,200
35484,P2,533
35485,P2,258
35486,P2,258
35487,P2,300
35488,P2,192
35489,P2,208
35490,P2,183
35491,P2,892
35492,P2,317
35493,P2,192
35494,P2,150
35495,P2,250
35496,P2,275
35497,P2,875
35498,P2,208
35499,P2,242
35500,P2,200
35501,P2,258
35502,P2,575
35503,P2,433
35504,P2,233
35505,P2,225
35506,P2,217
35507,P2,467
35508,P2,167
35509,P2,108
35510,P2,183
35511,P2,183
35512,P2,175
35513,P2,300
35514,P2,233
35515,P2,175
35516,P2,250
35517,P2,158
35518,P2,200
35519,P2,158
35520,P2,417
35521,P2,158
35522,P2,208
35523,P2,158
35524,P2,158
35525,P2,175
35526,P2,133
35527,P2,317
35528,P2,617
35529,P2,317
35530,P2,192
35531,P2,300
35532,P2,275
35533,P2,125
35534,P2,350
35535,P2,633
35536,P2,225
35537,P2,283
35538,P2,142
35539,P2,350
35540,P2,167
35541,P2,208
35542,P2,117
35543,P2,367
35544,P2,583
35545,P2,117
35546,P2,100
35547,P2,100
35548,P2,300
35549,P2,458
35550,P2,342
35551,P2,267
35552,P2,358
35553,P2,150
35554,P2,367
35555,P2,408
35556,P2,533
35557,P2,225
35558,P2,125
35559,P2,133
35560,P2,517
35561,P2,550
35562,P2,358
35563,P2,275
35564,P2,175
35565,P2,225
35566,P2,367
35567,P2,208
35568,P2,300
35569,P2,208
35570,P2,317
35571,P2,125
35572,P2,208
35573,P2,183
35574,P2,192
35575,P2,225
35576,P2,108
35577,P2,167
35578,P2,225
35579,P2,975
35580,P2,117
35581,P2,217
35582,P2,133
35583,P2,417
35584,P2,150
35585,P2,242
35586,P2,108
35587,P2,425
35588,P2,275
35589,P2,650
35590,P2,258
35591,P2,358
35592,P2,183
35593,P2,75
35594,P2,75
35595,P2,133
35596,P2,167
35597,P2,367
35598,P2,358
35599,P2,267
35600,P2,208
35601,P2,200
35602,P2,125
35603,P2,792
35604,P2,217
35605,P2,117
35606,P2,208
35607,P2,108
35608,P2,150
35609,P2,300
35610,P2,450
35611,P2,233
35612,P2,75
35613,P2,233
35614,P2,133
35615,P2,367
35616,P2,208
35617,P2,183
35618,P2,208
35619,P2,75
35620,P2,175
35621,P2,267
35622,P2,258
35623,P2,150
35624,P2,717
35625,P2,150
35626,P2,450
35627,P2,275
35628,P2,200
35629,P2,225
35630,P2,83
35631,P2,283
35632,P2,308
35633,P2,400
35634,P2,167
35635,P2,158
35636,P2,242
35637,P2,250
35638,P2,133
35639,P2,275
35640,P2,83
35641,P2,158
35642,P2,483
35643,P2,250
35644,P2,367
35645,P2,558
35646,P2,617
35647,P2,275
35648,P2,200
35649,P2,167
35650,P2,233
35651,P2,158
35652,P2,217
35653,P2,242
35654,P2,158
35655,P2,158
35656,P2,300
35657,P2,200
35658,P2,183
35659,P2,167
35660,P2,150
35661,P2,583
35662,P2,183
35663,P2,908
35664,P2,192
35665,P2,792
35666,P2,267
35667,P2,1075
35668,P2,275
35669,P2,433
35670,P2,125
35671,P2,175
35672,P2,225
35673,P2,200
35674,P2,358
35675,P2,183
35676,P2,142
35677,P2,167
35678,P2,183
35679,P2,150
35680,P2,1983
35681,P2,250
35682,P2,383
35683,P2,383
35684,P2,542
35685,P2,150
35686,P2,217
35687,P2,400
35688,P2,342
35689,P2,125
35690,P2,125
35691,P2,133
35692,P2,2025
35693,P2,317
35694,P2,433
35695,P2,233
35696,P2,150
35697,P2,142
35698,P2,833
35699,P2,200
35700,P2,408
35701,P2,200
35702,P2,650
35703,P2,267
35704,P2,142
35705,P2,1433
35706,P2,367
35707,P2,158
35708,P2,1300
35709,P2,158
35710,P2,142
35711,P2,358
35712,P2,167
35713,P2,975
35714,P2,142
35715,P2,358
35716,P2,167
35717,P2,92
35718,P2,167
35719,P2,150
35720,P2,392
35721,P2,167
35722,P2,992
35723,P2,200
35724,P2,83
35725,P2,83
35726,P2,125
35727,P2,192
35728,P2,233
35729,P2,142
35730,P2,233
35731,P2,225
35732,P2,283
35733,P2,317
35734,P2,175
35735,P2,208
35736,P2,150
35737,P2,133
35738,P2,375
35739,P2,442
35740,P2,67
35741,P2,200
35742,P2,375
35743,P2,267
35744,P2,275
35745,P2,225
35746,P2,175
35747,P2,233
35748,P2,417
35749,P2,83
35750,P2,125
35751,P2,225
35752,P2,258
35753,P2,100
35754,P2,517
35755,P2,383
35756,P2,158
35757,P2,358
35758,P2,183
35759,P2,583
35760,P2,642
35761,P2,283
35762,P2,217
35763,P2,500
35764,P2,325
35765,P2,375
35766,P2,442
35767,P2,467
35768,P2,142
35769,P2,233
35770,P2,183
35771,P2,142
35772,P2,342
35773,P2,458
35774,P2,400
35775,P2,142
35776,P2,175
35777,P2,117
35778,P2,217
35779,P2,308
35780,P2,275
35781,P2,225
35782,P2,175
35783,P2,117
35784,P2,217
35785,P2,117
35786,P2,217
35787,P2,250
35788,P2,225
35789,P2,300
35790,P2,350
35791,P2,500
35792,P2,608
35793,P2,292
35794,P2,217
35795,P2,225
35796,P2,150
35797,P2,158
35798,P2,467
35799,P2,467
35800,P2,300
35801,P2,300
35802,P2,133
35803,P2,225
35804,P2,108
35805,P2,142
35806,P2,158
35807,P2,325
35808,P2,158
35809,P2,242
35810,P2,158
35811,P2,200
35812,P2,367
35813,P2,150
35814,P2,467
35815,P2,100
35816,P2,117
35817,P2,375
35818,P2,258
35819,P2,400
35820,P2,108
35821,P2,175
35822,P2,167
35823,P2,117
35824,P2,217
35825,P2,233
35826,P2,983
35827,P2,458
35828,P2,383
35829,P2,400
35830,P2,350
35831,P2,233
35832,P2,192
35833,P2,108
35834,P2,292
35835,P2,200
35836,P2,183
35837,P2,383
35838,P2,150
35839,P2,158
35840,P2,450
35841,P2,342
35842,P2,117
35843,P2,308
35844,P2,400
35845,P2,267
35846,P2,400
35847,P2,283
35848,P2,175
35849,P2,183
35850,P2,275
35851,P2,167
35852,P2,242
35853,P2,225
35854,P2,433
35855,P2,242
35856,P2,233
35857,P2,400
35858,P2,200
35859,P2,175
35860,P2,167
35861,P2,100
35862,P2,275
35863,P2,150
35864,P2,292
35865,P2,92
35866,P2,158
35867,P2,150
35868,P2,150
35869,P2,100
35870,P2,492
35871,P2,133
35872,P2,183
35873,P2,192
35874,P2,292
35875,P2,650
35876,P2,183
35877,P2,225
35878,P2,200
35879,P2,458
35880,P2,550
35881,P2,75
35882,P2,267
35883,P2,342
35884,P2,225
35885,P2,375
35886,P2,208
35887,P2,167
35888,P2,492
35889,P2,158
35890,P2,292
35891,P2,233
35892,P2,300
35893,P2,325
35894,P2,75
35895,P2,400
35896,P2,567
35897,P2,150
35898,P2,233
35899,P2,183
35900,P2,375
35901,P2,392
35902,P2,125
35903,P2,325
35904,P2,367
35905,P2,233
35906,P2,417
35907,P2,117
35908,P2,242
35909,P2,283
35910,P2,208
35911,P2,217
35912,P2,225
35913,P2,433
35914,P2,233
35915,P2,292
35916,P2,533
35917,P2,342
35918,P2,125
35919,P2,442
35920,P2,425
35921,P2,308
35922,P2,233
35923,P2,258
35924,P2,408
35925,P2,333
35926,P2,133
35927,P2,592
35928,P2,208
35929,P2,225
35930,P2,183
35931,P2,358
35932,P2,267
35933,P2,417
35934,P2,342
35935,P2,208
35936,P2,250
35937,P2,133
35938,P2,200
35939,P2,300
35940,P2,92
35941,P2,183
35942,P2,675
35943,P2,300
35944,P2,158
35945,P2,200
35946,P2,225
35947,P2,142
35948,P2,233
35949,P2,317
35950,P2,367
35951,P2,267
35952,P2,200
35953,P2,200
35954,P2,600
35955,P2,483
35956,P2,200
35957,P2,250
35958,P2,225
65873,P7,83
65874,P7,158
65875,P7,133
65876,P7,117
65877,P7,283
65878,P7,83
65879,P7,108
65880,P7,183
65881,P7,117
65882,P7,108
65883,P7,75
65884,P7,75
65885,P7,150
65886,P7,158
65887,P7,150
65888,P7,167
65889,P7,142
65890,P7,167
65891,P7,125
65892,P7,133
65893,P7,92
65894,P7,92
65895,P7,67
65896,P7,117
65897,P7,67
65898,P7,75
65899,P7,75
65900,P7,158
65901,P7,67
65902,P7,117
65903,P7,92
65904,P7,158
65905,P7,117
65906,P7,117
65907,P7,183
65908,P7,83
65909,P7,75
65910,P7,117
65911,P7,108
65912,P7,67
65913,P7,167
65914,P7,133
65915,P7,167
65916,P7,133
65917,P7,83
65918,P7,92
65919,P7,67
65920,P7,158
65921,P7,92
65922,P7,125
65923,P7,67
65924,P7,75
65925,P7,133
65926,P7,100
65927,P7,333
65928,P7,67
65929,P7,100
65930,P7,200
65931,P7,150
65932,P7,67
65933,P7,133
65934,P7,125
65935,P7,75
65936,P7,425
65937,P7,158
65938,P7,150
65939,P7,92
65940,P7,92
65941,P7,225
65942,P7,150
65943,P7,108
65944,P7,108
65945,P7,167
65946,P7,133
65947,P7,150
65948,P7,67
65949,P7,83
65950,P7,142
65951,P7,67
65952,P7,292
65953,P7,217
65954,P7,117
65955,P7,208
65956,P7,483
65957,P7,108
65958,P7,67
65959,P7,167
65960,P7,92
65961,P7,100
65962,P7,208
65963,P7,150
65964,P7,92
65965,P7,183
65966,P7,83
65967,P7,75
65968,P7,167
65969,P7,108
65970,P7,100
65971,P7,67
65972,P7,242
65973,P7,158
65974,P7,83
65975,P7,92
65976,P7,92
65977,P7,108
65978,P7,100
65979,P7,100
65980,P7,75
65981,P7,133
65982,P7,133
65983,P7,258
65984,P7,100
65985,P7,125
65986,P7,67
65987,P7,67
65988,P7,258
65989,P7,108
65990,P7,142
65991,P7,75
65992,P7,108
65993,P7,117
65994,P7,200
65995,P7,175
65996,P7,117
65997,P7,142
65998,P7,92
65999,P7,100
66000,P7,167
66001,P7,108
66002,P7,133
66003,P7,100
66004,P7,233
66005,P7,92
66006,P7,83
66007,P7,283
66008,P7,175
66009,P7,583
66010,P7,108
66011,P7,242
66012,P7,192
66013,P7,192
66014,P7,75
66015,P7,67
66016,P7,225
66017,P7,167
66018,P7,67
66019,P7,158
66020,P7,75
66021,P7,158
66022,P7,225
66023,P7,117
66024,P7,217
66025,P7,117
66026,P7,100
66027,P7,150
66028,P7,100
66029,P7,100
66030,P7,75
66031,P7,133
66032,P7,83
66033,P7,92
66034,P7,75
66035,P7,67
66036,P7,117
66037,P7,208
66038,P7,75
66039,P7,142
66040,P7,75
66041,P7,117
66042,P7,67
66043,P7,117
66044,P7,258
66045,P7,267
66046,P7,142
66047,P7,142
66048,P7,100
66049,P7,83
66050,P7,83
66051,P7,158
66052,P7,67
66053,P7,217
66054,P7,117
66055,P7,67
66056,P7,75
66057,P7,83
66058,P7,108
66059,P7,300
66060,P7,75
66061,P7,108
66062,P7,100
66063,P7,233
66064,P7,117
66065,P7,433
66066,P7,142
66067,P7,133
66068,P7,258
66069,P7,83
66070,P7,83
66071,P7,100
66072,P7,108
66073,P7,125
66074,P7,208
66075,P7,67
66076,P7,108
66077,P7,225
66078,P7,325
66079,P7,375
66080,P7,133
66081,P7,325
66082,P7,75
66083,P7,100
66084,P7,200
66085,P7,92
66086,P7,75
66087,P7,108
66088,P7,167
66089,P7,225
66090,P7,75
66091,P7,67
66092,P7,75
66093,P7,92
66094,P7,158
66095,P7,108
66096,P7,100
66097,P7,267
66098,P7,67
66099,P7,142
66100,P7,67
66101,P7,100
66102,P7,67
66103,P7,508
66104,P7,225
66105,P7,100
66106,P7,75
66107,P7,175
66108,P7,92
66109,P7,108
66110,P7,242
66111,P7,83
66112,P7,125
66113,P7,192
66114,P7,67
66115,P7,83
66116,P7,75
66117,P7,150
66118,P7,92
66119,P7,208
66120,P7,92
66121,P7,83
66122,P7,200
66123,P7,67
66124,P7,67
66125,P7,108
66126,P7,217
66127,P7,125
66128,P7,125
66129,P7,67
66130,P7,133
66131,P7,83
66132,P7,458
66133,P7,108
66134,P7,75
66135,P7,67
66136,P7,300
66137,P7,108
66138,P7,217
66139,P7,75
66140,P7,150
66141,P7,117
66142,P7,125
66143,P7,100
66144,P7,108
66145,P7,142
66146,P7,158
66147,P7,167
66148,P7,83
66149,P7,192
66150,P7,167
66151,P7,83
66152,P7,167
66153,P7,92
66154,P7,83
66155,P7,142
66156,P7,92
66157,P7,242
66158,P7,150
66159,P7,75
66160,P7,175
66161,P7,92
66162,P7,75
66163,P7,142
66164,P7,142
66165,P7,333
66166,P7,100
66167,P7,150
66168,P7,317
66169,P7,92
66170,P7,83
66171,P7,100
66172,P7,83
66173,P7,167
66174,P7,317
66175,P7,100
66176,P7,400
66177,P7,408
66178,P7,108
66179,P7,133
66180,P7,133
66181,P7,108
66182,P7,83
66183,P7,75
66184,P7,133
66185,P7,83
66186,P7,150
66187,P7,108
66188,P7,67
66189,P7,133
66190,P7,100
66191,P7,108
66192,P7,158
66193,P7,300
66194,P7,67
66195,P7,142
66196,P7,158
66197,P7,117
66198,P7,125
66199,P7,225
66200,P7,83
66201,P7,92
66202,P7,125
66203,P7,150
66204,P7,200
66205,P7,250
66206,P7,225
66207,P7,250
66208,P7,75
66209,P7,117
66210,P7,67
66211,P7,92
66212,P7,100
66213,P7,92
66214,P7,83
66215,P7,75
66216,P7,67
66217,P7,75
66218,P7,167
66219,P7,125
66220,P7,83
66221,P7,108
66222,P7,183
66223,P7,483
66224,P7,142
66225,P7,150
66226,P7,108
66227,P7,67
66228,P7,83
66229,P7,158
66230,P7,67
66231,P7,117
66232,P7,75
66233,P7,75
66234,P7,75
66235,P7,150
66236,P7,483
66237,P7,258
66238,P7,108
66239,P7,142
66240,P7,100
66241,P7,108
66242,P7,67
66243,P7,183
66244,P7,167
66245,P7,108
66246,P7,100
66247,P7,192
66248,P7,117
66249,P7,83
66250,P7,300
66251,P7,100
66252,P7,83
66253,P7,125
66254,P7,83
66255,P7,108
66256,P7,92
66257,P7,92
66258,P7,108
66259,P7,67
66260,P7,192
66261,P7,75
66262,P7,167
66263,P7,133
66264,P7,100
66265,P7,67
66266,P7,158
66267,P7,117
66268,P7,208
66269,P7,117
66270,P7,75
66271,P7,100
66272,P7,133
66273,P7,192
66274,P7,75
66275,P7,225
66276,P7,183
66277,P7,75
66278,P7,75
66279,P7,250
66280,P7,100
66281,P7,75
66282,P7,233
66283,P7,75
66284,P7,67
66285,P7,100
66286,P7,183
66287,P7,83
66288,P7,125
66289,P7,125
66290,P7,83
66291,P7,208
66292,P7,75
66293,P7,158
66294,P7,217
66295,P7,158
66296,P7,117
66297,P7,117
66298,P7,133
66299,P7,100
66300,P7,125
66301,P7,117
66302,P7,83
66303,P7,92
66304,P7,125
66305,P7,83
66306,P7,183
66307,P7,142
66308,P7,133
66309,P7,67
66310,P7,75
66311,P7,133
66312,P7,125
66313,P7,242
66314,P7,117
66315,P7,108
66316,P7,292
66317,P7,133
66318,P7,67
66319,P7,75
66320,P7,175
66321,P7,100
66322,P7,1150
66323,P7,150
66324,P7,67
66325,P7,133
66326,P7,175
66327,P7,133
66328,P7,108
66329,P7,117
66330,P7,192
66331,P7,117
66332,P7,75
66333,P7,200
66334,P7,75
66335,P7,83
66336,P7,75
66337,P7,483
66338,P7,100
66339,P7,83
66340,P7,125
66341,P7,75
66342,P7,67
66343,P7,83
66344,P7,133
66345,P7,125
66346,P7,67
66347,P7,75
66348,P7,375
66349,P7,67
66350,P7,67
66351,P7,108
66352,P7,67
66353,P7,158
66354,P7,125
66355,P7,158
66356,P7,75
66357,P7,67
66358,P7,67
66359,P7,100
66360,P7,75
66361,P7,67
66362,P7,75
66363,P7,125
66364,P7,183
66365,P7,292
66366,P7,150
66367,P7,100
66368,P7,83
66369,P7,108
66370,P7,100
66371,P7,100
66372,P7,158
66373,P7,92
66374,P7,192
66375,P7,83
66376,P7,133
66377,P7,75
66378,P7,208
66379,P7,150
66380,P7,108
66381,P7,83
66382,P7,83
66383,P7,67
66384,P7,67
66385,P7,108
66386,P7,142
66387,P7,92
66388,P7,142
66389,P7,100
66390,P7,117
66391,P7,175
66392,P7,75
66393,P7,175
66394,P7,75
66395,P7,175
66396,P7,75
66397,P7,108
66398,P7,83
66399,P7,117
66400,P7,92
66401,P7,108
66402,P7,117
66403,P7,75
66404,P7,83
66405,P7,75
66406,P7,67
66407,P7,83
66408,P7,92
66409,P7,292
66410,P7,75
66411,P7,83
66412,P7,75
66413,P7,100
66414,P7,67
66415,P7,292
66416,P7,100
66417,P7,75
66418,P7,67
66419,P7,83
66420,P7,267
66421,P7,67
66422,P7,225
66423,P7,67
66424,P7,67
66425,P7,225
66426,P7,108
66427,P7,92
66428,P7,175
66429,P7,83
66430,P7,92
66431,P7,117
66432,P7,83
66433,P7,75
66434,P7,83
66435,P7,100
66436,P7,117
66437,P7,175
66438,P7,100
66439,P7,83
66440,P7,83
66441,P7,92
66442,P7,83
66443,P7,67
66444,P7,117
66445,P7,100
66446,P7,292
66447,P7,92
66448,P7,92
66449,P7,75
66450,P7,92
66451,P7,92
66452,P7,108
66453,P7,67
66454,P7,175
66455,P7,125
66456,P7,75
66457,P7,192
66458,P7,175
66459,P7,117
66460,P7,75
66461,P7,142
66462,P7,92
66463,P7,250
66464,P7,75
66465,P7,83
66466,P7,267
66467,P7,83
66468,P7,108
66469,P7,175
66470,P7,167
66471,P7,158
66472,P7,142
66473,P7,183
66474,P7,133
66475,P7,325
66476,P7,75
66477,P7,250
66478,P7,267
66479,P7,167
66480,P7,67
66481,P7,125
66482,P7,167
66483,P7,83
66484,P7,133
66485,P7,117
66486,P7,92
66487,P7,150
66488,P7,100
66489,P7,67
66490,P7,150
66491,P7,67
66492,P7,83
66493,P7,100
66494,P7,167
66495,P7,83
66496,P7,108
66497,P7,125
66498,P7,158
66499,P7,83
66500,P7,225
66501,P7,142
66502,P7,92
66503,P7,83
66504,P7,117
66505,P7,75
66506,P7,108
66507,P7,75
66508,P7,158
66509,P7,117
66510,P7,167
66511,P7,67
66512,P7,200
66513,P7,108
66514,P7,75
66515,P7,333
66516,P7,433
66517,P7,300
66518,P7,492
66519,P7,367
66520,P7,83
66521,P7,92
66522,P7,117
66523,P7,133
66524,P7,83
66525,P7,67
66526,P7,142
66527,P7,67
66528,P7,233
66529,P7,100
66530,P7,75
66531,P7,183
66532,P7,258
66533,P7,167
66534,P7,67
66535,P7,125
66536,P7,100
66537,P7,75
66538,P7,125
66539,P7,92
66540,P7,158
66541,P7,92
66542,P7,175
66543,P7,167
66544,P7,108
66545,P7,208
66546,P7,158
66547,P7,183
66548,P7,233
66549,P7,75
66550,P7,150
66551,P7,150
66552,P7,150
66553,P7,92
66554,P7,167
66555,P7,225
66556,P7,108
66557,P7,125
66558,P7,300
66559,P7,158
66560,P7,92
66561,P7,100
66562,P7,325
66563,P7,167
66564,P7,100
66565,P7,375
66566,P7,217
66567,P7,125
66568,P7,217
66569,P7,250
66570,P7,342
66571,P7,142
66572,P7,242
66573,P7,275
66574,P7,125
66575,P7,200
66576,P7,283
66577,P7,67
66578,P7,100
66579,P7,125
66580,P7,117
66581,P7,67
66582,P7,150
66583,P7,200
66584,P7,83
66585,P7,208
66586,P7,225
66587,P7,192
66588,P7,167
66589,P7,83
66590,P7,158
66591,P7,67
66592,P7,67
66593,P7,117
66594,P7,75
66595,P7,100
66596,P7,133
66597,P7,125
66598,P7,67
66599,P7,133
66600,P7,117
66601,P7,208
66602,P7,125
66603,P7,83
66604,P7,67
66605,P7,133
66606,P7,117
66607,P7,133
66608,P7,200
66609,P7,83
66610,P7,83
66611,P7,83
66612,P7,75
66613,P7,100
66614,P7,150
66615,P7,67
66616,P7,67
66617,P7,233
66618,P7,83
66619,P7,67
66620,P7,92
66621,P7,450
66622,P7,133
66623,P7,100
66624,P7,125
66625,P7,100
66626,P7,75
66627,P7,133
66628,P7,75
66629,P7,75
66630,P7,75
66631,P7,292
66632,P7,108
66633,P7,67
66634,P7,175
66635,P7,142
66636,P7,83
66637,P7,117
66638,P7,92
66639,P7,117
66640,P7,67
66641,P7,100
66642,P7,75
66643,P7,83
66644,P7,150
66645,P7,150
66646,P7,108
66647,P7,100
66648,P7,92
66649,P7,117
66650,P7,183
66651,P7,83
66652,P7,75
66653,P7,83
66654,P7,100
66655,P7,83
66656,P7,83
66657,P7,75
66658,P7,108
66659,P7,258
66660,P7,75
66661,P7,117
66662,P7,108
66663,P7,333
66664,P7,133
66665,P7,150
66666,P7,133
66667,P7,67
66668,P7,92
66669,P7,67
66670,P7,142
66671,P7,125
66672,P7,125
66673,P7,92
66674,P7,242
66675,P7,125
66676,P7,92
66677,P7,108
66678,P7,175
66679,P7,100
66680,P7,75
66681,P7,83
66682,P7,117
66683,P7,167
66684,P7,183
66685,P7,150
66686,P7,108
66687,P7,125
66688,P7,83
66689,P7,650
66690,P7,692
66691,P7,208
66692,P7,217
66693,P7,75
66694,P7,100
66695,P7,442
66696,P7,92
66697,P7,133
66698,P7,400
66699,P7,167
66700,P7,67
66701,P7,133
66702,P7,167
66703,P7,183
66704,P7,175
66705,P7,142
66706,P7,92
66707,P7,67
66708,P7,75
66709,P7,67
66710,P7,100
66711,P7,117
66712,P7,125
66713,P7,67
66714,P7,67
66715,P7,125
66716,P7,75
66717,P7,133
66718,P7,67
66719,P7,133
66720,P7,92
66721,P7,83
66722,P7,67
66723,P7,200
66724,P7,92
66725,P7,150
66726,P7,133
66727,P7,117
66728,P7,167
66729,P7,92
66730,P7,75
66731,P7,108
66732,P7,642
66733,P7,258
66734,P7,117
66735,P7,158
66736,P7,108
66737,P7,67
66738,P7,108
66739,P7,292
66740,P7,67
66741,P7,67
66742,P7,125
66743,P7,92
66744,P7,92
66745,P7,108
66746,P7,83
66747,P7,83
66748,P7,142
66749,P7,75
66750,P7,100
66751,P7,167
66752,P7,75
66753,P7,83
66754,P7,67
66755,P7,108
66756,P7,92
66757,P7,92
66758,P7,175
66759,P7,250
66760,P7,467
66761,P7,208
66762,P7,175
66763,P7,192
66764,P7,67
66765,P7,75
66766,P7,192
66767,P7,83
66768,P7,67
66769,P7,125
66770,P7,83
66771,P7,67
66772,P7,108
66773,P7,150
66774,P7,100
66775,P7,108
66776,P7,142
66777,P7,100
66778,P7,108
66779,P7,100
66780,P7,67
66781,P7,108
66782,P7,125
66783,P7,167
66784,P7,92
66785,P7,92
66786,P7,158
66787,P7,100
66788,P7,258
66789,P7,67
66790,P7,133
66791,P7,125
66792,P7,92
66793,P7,100
66794,P7,458
66795,P7,83
66796,P7,100
66797,P7,67
66798,P7,100
66799,P7,67
66800,P7,158
66801,P7,67
66802,P7,108
66803,P7,142
66804,P7,75
66805,P7,167
66806,P7,67
66807,P7,75
66808,P7,75
66809,P7,242
66810,P7,125
66811,P7,117
66812,P7,100
66813,P7,83
66814,P7,83
66815,P7,83
66816,P7,100
66817,P7,108
66818,P7,67
66819,P7,125
66820,P7,192
66821,P7,192
66822,P7,117
66823,P7,75
66824,P7,92
66825,P7,175
66826,P7,142
66827,P7,233
66828,P7,133
66829,P7,100
66830,P7,83
66831,P7,108
66832,P7,67
66833,P7,108
66834,P7,67
66835,P7,67
66836,P7,75
66837,P7,75
66838,P7,75
66839,P7,142
66840,P7,67
66841,P7,167
66842,P7,75
66843,P7,117
66844,P7,67
66845,P7,92
66846,P7,75
66847,P7,167
66848,P7,92
66849,P7,158
66850,P7,75
66851,P7,92
66852,P7,183
66853,P7,458
66854,P7,317
66855,P7,100
66856,P7,200
66857,P7,350
66858,P7,158
66859,P7,75
66860,P7,75
66861,P7,75
66862,P7,67
66863,P7,67
66864,P7,92
66865,P7,108
66866,P7,75
66867,P7,67
66868,P7,100
66869,P7,183
66870,P7,108
66871,P7,117
66872,P7,92
66873,P7,250
66874,P7,117
66875,P7,150
66876,P7,67
66877,P7,75
66878,P7,75
